case_number,case_id,created_at,case_subtype,symptom_summary,asset_name,channel,case_status,support_tier,platform,country,handle_time_minutes,transfers,resolved_flag,csat_score,sentiment_score
7003282,CSE003282,2025-05-17T00:00:00.000Z,Connectivity,Refund request,Camera,Phone,Closed,Tier 1,Android,DE,23,0,1,3,0.23
7003283,CSE003283,2025-06-27T00:00:00.000Z,Account,Subscription question,Camera,Chat,In Progress,Tier 1,iOS,AU,16,1,1,5,0.42
7003284,CSE003284,2025-05-07T00:00:00.000Z,Connectivity,Refund request,Base Station,Chat,Closed,Tier 1,iOS,AU,23,1,1,3,0.18
7003285,CSE003285,2025-05-09T00:00:00.000Z,Shipping,Refund request,Chime,Email,Closed,Tier 1,Android,DE,27,0,1,3,0.1
7003286,CSE003286,2025-06-26T00:00:00.000Z,Connectivity,Base station offline,Chime,Email,Closed,Tier 1,Android,CA,15,0,0,2,-0.84
7003287,CSE003287,2025-07-28T00:00:00.000Z,Connectivity,No live stream,Chime,Phone,Escalated,Tier 2,iOS,AU,22,1,1,5,0.69
7003288,CSE003288,2025-05-06T00:00:00.000Z,Billing,Refund request,Doorbell,Phone,Closed,Tier 2,iOS,UK,15,0,1,2,0.1
7003289,CSE003289,2025-07-27T00:00:00.000Z,Inquiry,Camera offline,Floodlight,Phone,Closed,Tier 1,Android,UK,11,1,1,1,-0.81
7003290,CSE003290,2025-05-15T00:00:00.000Z,Inquiry,App login issues,Base Station,Phone,Closed,Tier 1,Web,CA,26,0,1,3,-0.25
7003291,CSE003291,2025-06-13T00:00:00.000Z,Functionality,Camera offline,Camera,Phone,In Progress,Tier 1,Android,AU,19,0,1,3,-0.26
7003292,CSE003292,2025-06-11T00:00:00.000Z,Inquiry,Refund request,Chime,Email,Closed,Tier 2,Web,UK,17,0,1,2,0.09
7003293,CSE003293,2025-05-28T00:00:00.000Z,Functionality,Refund request,Base Station,Chat,Closed,Tier 1,Android,AU,12,0,1,5,0.91
7003294,CSE003294,2025-05-19T00:00:00.000Z,Account,App login issues,Camera,Phone,Closed,Tier 1,Web,CA,22,0,1,4,0.42
7003295,CSE003295,2025-05-23T00:00:00.000Z,Inquiry,Subscription question,Base Station,Community,Closed,Tier 1,Unknown,DE,29,0,1,5,0.49
7003296,CSE003296,2025-07-08T00:00:00.000Z,Connectivity,Camera offline,Chime,Community,Closed,Tier 1,iOS,DE,13,0,1,4,0.1
7003297,CSE003297,2025-07-11T00:00:00.000Z,Functionality,Motion alerts delayed,Doorbell,Chat,Closed,Tier 1,Android,UK,18,0,1,2,-0.63
7003298,CSE003298,2025-06-16T00:00:00.000Z,Inquiry,Device setup issue,Base Station,Email,Closed,Tier 2,iOS,AU,25,0,1,2,-1.0
7003299,CSE003299,2025-05-07T00:00:00.000Z,Functionality,Refund request,Doorbell,Email,Closed,Tier 1,Android,CA,15,0,1,5,1.0
7003300,CSE003300,2025-06-15T00:00:00.000Z,Connectivity,Device setup issue,Doorbell,Phone,Closed,Tier 1,iOS,UK,21,0,1,2,-0.27
7003301,CSE003301,2025-05-21T00:00:00.000Z,Inquiry,No live stream,Base Station,Community,Closed,Tier 1,Android,DE,18,1,1,1,-1.0
7003302,CSE003302,2025-06-05T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Phone,In Progress,Tier 3,iOS,DE,13,0,1,4,0.3
7003303,CSE003303,2025-05-09T00:00:00.000Z,Connectivity,Subscription question,Floodlight,Community,Closed,Tier 1,Web,UK,11,1,1,2,-0.53
7003304,CSE003304,2025-06-11T00:00:00.000Z,Inquiry,Refund request,Floodlight,Phone,Closed,Tier 2,Android,US,19,0,1,3,-0.49
7003305,CSE003305,2025-07-19T00:00:00.000Z,Account,Device setup issue,Doorbell,Chat,Escalated,Tier 1,Web,UK,20,0,1,2,-1.0
7003306,CSE003306,2025-05-17T00:00:00.000Z,Inquiry,Device setup issue,Base Station,Chat,Closed,Tier 1,Android,CA,15,1,1,4,0.27
7003307,CSE003307,2025-07-11T00:00:00.000Z,Inquiry,Motion alerts delayed,Doorbell,Phone,In Progress,Tier 2,Android,UK,19,1,1,5,1.0
7003308,CSE003308,2025-05-30T00:00:00.000Z,Inquiry,Subscription question,Doorbell,Phone,Closed,Tier 2,iOS,DE,29,0,1,3,-0.01
7003309,CSE003309,2025-07-19T00:00:00.000Z,Billing,No live stream,Camera,Chat,Escalated,Tier 1,iOS,AU,35,0,1,4,0.85
7003310,CSE003310,2025-05-03T00:00:00.000Z,Account,No live stream,Chime,Chat,In Progress,Tier 1,Android,CA,15,1,1,5,0.59
7003311,CSE003311,2025-06-16T00:00:00.000Z,Account,Base station offline,Floodlight,Chat,Closed,Tier 1,iOS,US,3,1,1,3,-0.29
7003312,CSE003312,2025-07-03T00:00:00.000Z,Account,No live stream,Doorbell,Chat,Closed,Tier 1,Web,CA,23,0,1,5,0.08
7003313,CSE003313,2025-06-21T00:00:00.000Z,Inquiry,No live stream,Floodlight,Phone,Closed,Tier 2,Web,US,18,0,1,5,1.0
7003314,CSE003314,2025-05-28T00:00:00.000Z,Functionality,Subscription question,Chime,Phone,Closed,Tier 2,Web,UK,12,0,1,3,-0.49
7003315,CSE003315,2025-05-24T00:00:00.000Z,Inquiry,Subscription question,Doorbell,Phone,Closed,Tier 1,Web,DE,26,1,1,4,0.58
7003316,CSE003316,2025-05-07T00:00:00.000Z,Connectivity,Motion alerts delayed,Floodlight,Community,Closed,Tier 1,iOS,CA,11,0,1,5,1.0
7003317,CSE003317,2025-06-21T00:00:00.000Z,Functionality,Base station offline,Chime,Phone,Closed,Tier 2,iOS,UK,27,2,1,4,0.81
7003318,CSE003318,2025-06-30T00:00:00.000Z,Account,Base station offline,Floodlight,Email,Closed,Tier 1,iOS,US,10,0,1,5,0.9
7003319,CSE003319,2025-05-10T00:00:00.000Z,Inquiry,Base station offline,Doorbell,Phone,Closed,Tier 1,Android,AU,25,1,1,2,-0.71
7003320,CSE003320,2025-07-05T00:00:00.000Z,Inquiry,Subscription question,Floodlight,Chat,In Progress,Tier 1,Android,DE,20,1,1,3,0.14
7003321,CSE003321,2025-07-26T00:00:00.000Z,Billing,App login issues,Doorbell,Chat,Closed,Tier 3,iOS,CA,3,0,1,5,0.89
7003322,CSE003322,2025-07-03T00:00:00.000Z,Connectivity,Base station offline,Floodlight,Chat,Closed,Tier 2,Android,UK,17,1,1,4,0.9
7003323,CSE003323,2025-05-19T00:00:00.000Z,Inquiry,No live stream,Floodlight,Phone,In Progress,Tier 1,Android,UK,27,0,1,5,0.83
7003324,CSE003324,2025-06-23T00:00:00.000Z,Billing,Camera offline,Chime,Phone,Closed,Tier 1,Web,AU,20,0,0,5,1.0
7003325,CSE003325,2025-07-08T00:00:00.000Z,Functionality,Camera offline,Base Station,Chat,In Progress,Tier 1,iOS,CA,18,1,1,3,0.21
7003326,CSE003326,2025-05-16T00:00:00.000Z,Connectivity,Subscription question,Doorbell,Chat,Escalated,Tier 1,Web,US,22,0,1,4,0.64
7003327,CSE003327,2025-07-19T00:00:00.000Z,Connectivity,Camera offline,Base Station,Phone,Closed,Tier 1,iOS,US,31,0,1,3,0.4
7003328,CSE003328,2025-07-07T00:00:00.000Z,Inquiry,Device setup issue,Chime,Chat,Closed,Tier 1,Web,DE,20,1,0,5,0.77
7003329,CSE003329,2025-07-18T00:00:00.000Z,Inquiry,App login issues,Camera,Email,Closed,Tier 2,Unknown,AU,12,1,1,4,0.45
7003330,CSE003330,2025-05-15T00:00:00.000Z,Connectivity,Base station offline,Camera,Phone,Closed,Tier 1,Android,US,17,0,1,3,0.56
7003331,CSE003331,2025-06-20T00:00:00.000Z,Connectivity,Refund request,Base Station,Phone,In Progress,Tier 2,Android,CA,27,0,1,2,-0.56
7003332,CSE003332,2025-06-18T00:00:00.000Z,Functionality,Motion alerts delayed,Chime,Chat,Closed,Tier 3,iOS,CA,19,0,1,5,1.0
7003333,CSE003333,2025-05-28T00:00:00.000Z,Account,Refund request,Floodlight,Email,Closed,Tier 2,Android,AU,29,0,1,2,-0.39
7003334,CSE003334,2025-06-28T00:00:00.000Z,Shipping,Camera offline,Doorbell,Chat,Closed,Tier 1,Web,DE,22,0,1,2,-0.35
7003335,CSE003335,2025-06-24T00:00:00.000Z,Inquiry,App login issues,Base Station,Community,Closed,Tier 1,iOS,UK,6,1,1,2,-0.12
7003336,CSE003336,2025-07-10T00:00:00.000Z,Connectivity,Device setup issue,Camera,Chat,Closed,Tier 2,iOS,CA,24,0,1,4,0.42
7003337,CSE003337,2025-05-02T00:00:00.000Z,Inquiry,No live stream,Doorbell,Email,Closed,Tier 1,iOS,US,10,0,1,5,0.55
7003338,CSE003338,2025-07-14T00:00:00.000Z,Inquiry,Motion alerts delayed,Camera,Email,Closed,Tier 3,iOS,US,13,0,1,4,-0.14
7003339,CSE003339,2025-07-25T00:00:00.000Z,Inquiry,App login issues,Floodlight,Chat,Closed,Tier 1,Unknown,AU,18,0,1,4,0.31
7003340,CSE003340,2025-07-02T00:00:00.000Z,Inquiry,Subscription question,Chime,Chat,Closed,Tier 2,iOS,AU,13,1,1,3,0.13
7003341,CSE003341,2025-07-05T00:00:00.000Z,Connectivity,Camera offline,Camera,Chat,Closed,Tier 1,Web,DE,23,0,1,1,-1.0
7003342,CSE003342,2025-06-11T00:00:00.000Z,Inquiry,Device setup issue,Doorbell,Chat,Closed,Tier 2,Android,DE,20,1,1,3,0.05
7003343,CSE003343,2025-06-15T00:00:00.000Z,Functionality,No live stream,Chime,Phone,Closed,Tier 2,Android,UK,22,0,1,3,0.33
7003344,CSE003344,2025-07-20T00:00:00.000Z,Account,Subscription question,Base Station,Email,Escalated,Tier 2,Android,CA,19,1,1,4,0.55
7003345,CSE003345,2025-06-28T00:00:00.000Z,Functionality,No live stream,Camera,Phone,Closed,Tier 2,Android,CA,15,0,1,2,-0.61
7003346,CSE003346,2025-07-03T00:00:00.000Z,Shipping,Device setup issue,Chime,Chat,Closed,Tier 1,iOS,DE,18,1,1,4,0.65
7003347,CSE003347,2025-06-08T00:00:00.000Z,Account,App login issues,Camera,Email,Closed,Tier 1,Android,US,8,1,1,4,-0.29
7003348,CSE003348,2025-06-24T00:00:00.000Z,Functionality,Order status,Base Station,Chat,In Progress,Tier 1,iOS,AU,11,0,1,3,0.08
7003349,CSE003349,2025-05-29T00:00:00.000Z,Inquiry,Device setup issue,Doorbell,Chat,Escalated,Tier 1,Web,UK,33,0,1,2,-0.8
7003350,CSE003350,2025-06-11T00:00:00.000Z,Functionality,Refund request,Camera,Email,Closed,Tier 3,Android,UK,19,0,1,3,-0.13
7003351,CSE003351,2025-05-01T00:00:00.000Z,Billing,Refund request,Base Station,Phone,Closed,Tier 2,Android,DE,9,0,1,4,0.54
7003352,CSE003352,2025-06-28T00:00:00.000Z,Connectivity,Base station offline,Camera,Phone,Closed,Tier 1,Android,DE,10,1,1,2,-0.12
7003353,CSE003353,2025-07-10T00:00:00.000Z,Functionality,Refund request,Floodlight,Email,Closed,Tier 1,Android,AU,8,0,1,2,-0.21
7003354,CSE003354,2025-06-19T00:00:00.000Z,Inquiry,Camera offline,Doorbell,Phone,Closed,Tier 1,iOS,CA,14,0,1,4,0.6
7003355,CSE003355,2025-05-12T00:00:00.000Z,Inquiry,Refund request,Camera,Phone,Closed,Tier 1,Android,AU,24,0,1,3,0.17
7003356,CSE003356,2025-07-21T00:00:00.000Z,Inquiry,Motion alerts delayed,Doorbell,Chat,Closed,Tier 1,Android,US,24,1,1,3,0.37
7003357,CSE003357,2025-05-03T00:00:00.000Z,Billing,Device setup issue,Doorbell,Phone,Closed,Tier 1,iOS,AU,21,0,1,3,-0.07
7003358,CSE003358,2025-05-02T00:00:00.000Z,Functionality,App login issues,Chime,Phone,Closed,Tier 1,iOS,US,21,1,1,4,0.26
7003359,CSE003359,2025-07-03T00:00:00.000Z,Billing,Device setup issue,Base Station,Phone,Closed,Tier 3,Android,CA,15,0,1,4,0.71
7003360,CSE003360,2025-07-22T00:00:00.000Z,Billing,Order status,Base Station,Email,Closed,Tier 3,Android,AU,20,2,1,4,0.59
7003361,CSE003361,2025-05-18T00:00:00.000Z,Connectivity,Base station offline,Floodlight,Phone,In Progress,Tier 1,iOS,UK,16,0,1,1,-0.58
7003362,CSE003362,2025-07-27T00:00:00.000Z,Functionality,Order status,Base Station,Phone,Closed,Tier 1,iOS,US,5,0,1,5,0.99
7003363,CSE003363,2025-06-01T00:00:00.000Z,Functionality,Order status,Doorbell,Phone,Closed,Tier 2,iOS,DE,17,0,1,3,0.11
7003364,CSE003364,2025-06-04T00:00:00.000Z,Functionality,Motion alerts delayed,Chime,Email,Closed,Tier 2,Web,UK,10,1,1,4,0.09
7003365,CSE003365,2025-06-07T00:00:00.000Z,Functionality,Camera offline,Chime,Email,Closed,Tier 3,Android,AU,25,0,1,4,0.43
7003366,CSE003366,2025-05-18T00:00:00.000Z,Shipping,Motion alerts delayed,Chime,Chat,Closed,Tier 2,iOS,US,24,0,1,5,0.87
7003367,CSE003367,2025-07-27T00:00:00.000Z,Connectivity,Motion alerts delayed,Base Station,Phone,Closed,Tier 1,iOS,UK,12,0,0,3,-0.04
7003368,CSE003368,2025-06-09T00:00:00.000Z,Account,App login issues,Base Station,Phone,Closed,Tier 1,Android,CA,11,0,1,4,0.41
7003369,CSE003369,2025-05-02T00:00:00.000Z,Billing,Order status,Floodlight,Phone,Closed,Tier 1,iOS,AU,23,1,1,4,0.3
7003370,CSE003370,2025-07-19T00:00:00.000Z,Inquiry,Camera offline,Chime,Email,Closed,Tier 2,iOS,DE,16,0,1,3,-0.1
7003371,CSE003371,2025-06-07T00:00:00.000Z,Inquiry,Device setup issue,Doorbell,Email,Closed,Tier 1,Web,US,16,0,1,5,1.0
7003372,CSE003372,2025-05-15T00:00:00.000Z,Billing,Motion alerts delayed,Base Station,Email,Closed,Tier 2,iOS,US,29,0,1,4,-0.3
7003373,CSE003373,2025-05-23T00:00:00.000Z,Connectivity,Motion alerts delayed,Floodlight,Phone,Closed,Tier 1,Android,UK,21,0,1,5,1.0
7003374,CSE003374,2025-07-04T00:00:00.000Z,Inquiry,Base station offline,Chime,Phone,Escalated,Tier 1,iOS,DE,25,0,1,4,0.3
7003375,CSE003375,2025-05-08T00:00:00.000Z,Connectivity,Motion alerts delayed,Base Station,Community,Closed,Tier 1,Web,US,28,0,1,4,-0.05
7003376,CSE003376,2025-06-01T00:00:00.000Z,Functionality,No live stream,Camera,Chat,Closed,Tier 1,Android,AU,29,2,1,4,0.54
7003377,CSE003377,2025-07-07T00:00:00.000Z,Functionality,Camera offline,Base Station,Community,Closed,Tier 1,Web,AU,15,0,1,5,1.0
7003378,CSE003378,2025-06-05T00:00:00.000Z,Connectivity,Refund request,Base Station,Chat,Closed,Tier 2,iOS,UK,19,0,1,1,-1.0
7003379,CSE003379,2025-05-13T00:00:00.000Z,Shipping,Device setup issue,Floodlight,Phone,Closed,Tier 1,Web,UK,26,0,1,2,-0.51
7003380,CSE003380,2025-07-29T00:00:00.000Z,Account,Base station offline,Camera,Phone,Closed,Tier 3,Android,UK,17,0,1,4,0.36
7003381,CSE003381,2025-06-29T00:00:00.000Z,Inquiry,Order status,Chime,Chat,Escalated,Tier 1,iOS,DE,14,1,1,1,-0.6
7003382,CSE003382,2025-07-19T00:00:00.000Z,Functionality,Order status,Camera,Phone,Closed,Tier 1,iOS,CA,18,0,1,5,1.0
7003383,CSE003383,2025-05-14T00:00:00.000Z,Functionality,Base station offline,Doorbell,Email,Closed,Tier 1,iOS,US,19,0,1,1,-1.0
7003384,CSE003384,2025-05-18T00:00:00.000Z,Inquiry,Refund request,Chime,Community,Closed,Tier 1,iOS,AU,24,0,1,3,0.08
7003385,CSE003385,2025-06-17T00:00:00.000Z,Inquiry,Motion alerts delayed,Floodlight,Chat,In Progress,Tier 2,iOS,DE,12,0,1,4,0.05
7003386,CSE003386,2025-07-10T00:00:00.000Z,Inquiry,No live stream,Floodlight,Phone,Escalated,Tier 1,Android,AU,17,1,1,3,-0.05
7003387,CSE003387,2025-07-14T00:00:00.000Z,Account,Base station offline,Camera,Email,Closed,Tier 1,Android,CA,11,0,1,3,0.0
7003388,CSE003388,2025-05-26T00:00:00.000Z,Functionality,App login issues,Camera,Community,Closed,Tier 1,iOS,US,24,0,1,5,0.79
7003389,CSE003389,2025-06-29T00:00:00.000Z,Account,No live stream,Floodlight,Chat,Closed,Tier 1,iOS,CA,12,0,1,5,0.82
7003390,CSE003390,2025-07-25T00:00:00.000Z,Inquiry,Refund request,Chime,Community,Escalated,Tier 2,Android,CA,19,0,1,5,0.76
7003391,CSE003391,2025-05-04T00:00:00.000Z,Connectivity,Refund request,Base Station,Chat,Closed,Tier 1,iOS,UK,27,2,1,4,0.1
7003392,CSE003392,2025-05-16T00:00:00.000Z,Inquiry,Motion alerts delayed,Camera,Phone,Closed,Tier 1,iOS,UK,11,2,1,5,1.0
7003393,CSE003393,2025-05-05T00:00:00.000Z,Billing,Order status,Doorbell,Chat,Closed,Tier 1,Android,CA,5,0,1,4,1.0
7003394,CSE003394,2025-05-06T00:00:00.000Z,Account,App login issues,Floodlight,Phone,Closed,Tier 1,iOS,AU,13,2,1,4,0.48
7003395,CSE003395,2025-07-10T00:00:00.000Z,Functionality,Subscription question,Chime,Email,Closed,Tier 1,Web,US,9,0,0,5,0.9
7003396,CSE003396,2025-06-03T00:00:00.000Z,Functionality,Motion alerts delayed,Camera,Phone,Escalated,Tier 1,iOS,CA,10,1,1,5,1.0
7003397,CSE003397,2025-06-03T00:00:00.000Z,Inquiry,Motion alerts delayed,Floodlight,Phone,Escalated,Tier 1,Android,AU,13,1,1,3,0.15
7003398,CSE003398,2025-07-16T00:00:00.000Z,Connectivity,Refund request,Floodlight,Phone,Closed,Tier 1,iOS,AU,15,1,1,5,1.0
7003399,CSE003399,2025-07-22T00:00:00.000Z,Inquiry,App login issues,Chime,Chat,Closed,Tier 1,iOS,DE,19,1,1,5,1.0
7003400,CSE003400,2025-05-06T00:00:00.000Z,Inquiry,App login issues,Chime,Chat,Closed,Tier 1,Android,DE,3,1,1,3,-0.02
7003401,CSE003401,2025-06-07T00:00:00.000Z,Inquiry,Subscription question,Doorbell,Email,Closed,Tier 2,iOS,DE,27,0,1,5,1.0
7003402,CSE003402,2025-06-04T00:00:00.000Z,Inquiry,Refund request,Camera,Phone,Closed,Tier 2,Android,DE,25,1,1,4,0.81
7003403,CSE003403,2025-07-08T00:00:00.000Z,Functionality,Base station offline,Doorbell,Chat,Closed,Tier 2,Android,US,25,0,1,4,0.65
7003404,CSE003404,2025-07-06T00:00:00.000Z,Connectivity,Refund request,Floodlight,Phone,Closed,Tier 1,Android,CA,12,2,1,5,0.08
7003405,CSE003405,2025-07-03T00:00:00.000Z,Functionality,Base station offline,Camera,Phone,Closed,Tier 3,Web,DE,28,0,1,5,1.0
7003406,CSE003406,2025-06-03T00:00:00.000Z,Connectivity,Order status,Floodlight,Phone,Escalated,Tier 1,iOS,CA,3,0,1,4,0.22
7003407,CSE003407,2025-07-24T00:00:00.000Z,Account,Device setup issue,Floodlight,Phone,Closed,Tier 2,iOS,UK,22,0,1,3,0.62
7003408,CSE003408,2025-05-02T00:00:00.000Z,Functionality,Base station offline,Base Station,Phone,Closed,Tier 1,Android,US,17,0,1,1,-0.94
7003409,CSE003409,2025-07-04T00:00:00.000Z,Inquiry,Camera offline,Doorbell,Chat,In Progress,Tier 1,Android,UK,4,0,1,4,0.74
7003410,CSE003410,2025-06-30T00:00:00.000Z,Shipping,No live stream,Base Station,Email,Closed,Tier 1,Android,CA,25,0,1,4,0.74
7003411,CSE003411,2025-07-27T00:00:00.000Z,Billing,Camera offline,Doorbell,Phone,In Progress,Tier 2,iOS,CA,34,0,1,5,0.79
7003412,CSE003412,2025-05-27T00:00:00.000Z,Connectivity,Camera offline,Base Station,Email,Closed,Tier 2,Web,DE,3,0,1,2,-0.07
7003413,CSE003413,2025-06-24T00:00:00.000Z,Inquiry,Device setup issue,Camera,Chat,Closed,Tier 2,Web,CA,18,1,1,2,-0.73
7003414,CSE003414,2025-05-05T00:00:00.000Z,Account,Subscription question,Base Station,Phone,Closed,Tier 1,Android,AU,10,0,1,2,-0.43
7003415,CSE003415,2025-05-07T00:00:00.000Z,Billing,Camera offline,Chime,Phone,Closed,Tier 2,iOS,UK,23,0,1,4,0.72
7003416,CSE003416,2025-06-13T00:00:00.000Z,Functionality,Refund request,Base Station,Community,Closed,Tier 1,iOS,DE,9,1,1,3,-0.65
7003417,CSE003417,2025-07-14T00:00:00.000Z,Inquiry,Refund request,Doorbell,Email,In Progress,Tier 1,Web,UK,20,0,1,4,0.29
7003418,CSE003418,2025-06-23T00:00:00.000Z,Inquiry,No live stream,Chime,Community,Closed,Tier 2,iOS,CA,20,1,1,5,1.0
7003419,CSE003419,2025-06-17T00:00:00.000Z,Functionality,App login issues,Floodlight,Community,Closed,Tier 1,Web,CA,19,1,1,4,0.49
7003420,CSE003420,2025-07-12T00:00:00.000Z,Connectivity,Motion alerts delayed,Floodlight,Email,Closed,Tier 2,iOS,DE,13,0,1,4,0.59
7003421,CSE003421,2025-06-21T00:00:00.000Z,Functionality,Device setup issue,Floodlight,Chat,Escalated,Tier 2,Android,US,24,0,1,5,1.0
7003422,CSE003422,2025-06-18T00:00:00.000Z,Shipping,Base station offline,Camera,Email,Closed,Tier 1,Android,AU,19,0,1,2,-0.69
7003423,CSE003423,2025-06-14T00:00:00.000Z,Inquiry,Device setup issue,Camera,Email,In Progress,Tier 1,iOS,DE,22,1,1,3,-0.3
7003424,CSE003424,2025-06-04T00:00:00.000Z,Inquiry,Subscription question,Camera,Phone,Closed,Tier 1,iOS,US,8,0,1,4,0.92
7003425,CSE003425,2025-06-03T00:00:00.000Z,Functionality,No live stream,Camera,Chat,Closed,Tier 2,Web,CA,7,0,1,3,-0.2
7003426,CSE003426,2025-06-29T00:00:00.000Z,Connectivity,Refund request,Doorbell,Email,Closed,Tier 1,iOS,CA,26,3,1,3,-0.13
7003427,CSE003427,2025-06-19T00:00:00.000Z,Connectivity,App login issues,Floodlight,Phone,Closed,Tier 1,Android,DE,9,0,1,5,1.0
7003428,CSE003428,2025-06-01T00:00:00.000Z,Functionality,Refund request,Camera,Phone,Closed,Tier 1,iOS,DE,19,0,1,4,0.08
7003429,CSE003429,2025-07-06T00:00:00.000Z,Shipping,App login issues,Chime,Phone,Closed,Tier 1,iOS,AU,8,0,1,5,1.0
7003430,CSE003430,2025-07-23T00:00:00.000Z,Inquiry,App login issues,Floodlight,Email,Closed,Tier 1,iOS,AU,9,0,1,4,0.21
7003431,CSE003431,2025-07-31T00:00:00.000Z,Functionality,App login issues,Camera,Phone,In Progress,Tier 1,Web,AU,19,0,1,4,1.0
7003432,CSE003432,2025-06-15T00:00:00.000Z,Functionality,Device setup issue,Chime,Phone,Escalated,Tier 2,Unknown,CA,19,0,0,3,-0.18
7003433,CSE003433,2025-06-26T00:00:00.000Z,Billing,Camera offline,Chime,Phone,Closed,Tier 1,Web,AU,22,1,1,2,-0.34
7003434,CSE003434,2025-07-25T00:00:00.000Z,Connectivity,Device setup issue,Chime,Chat,Closed,Tier 2,Web,DE,6,1,1,4,1.0
7003435,CSE003435,2025-05-08T00:00:00.000Z,Billing,No live stream,Doorbell,Phone,Closed,Tier 1,iOS,UK,30,1,1,2,-0.52
7003436,CSE003436,2025-05-18T00:00:00.000Z,Connectivity,Camera offline,Floodlight,Chat,Closed,Tier 1,iOS,AU,19,0,0,3,-0.3
7003437,CSE003437,2025-05-13T00:00:00.000Z,Inquiry,Order status,Camera,Phone,Closed,Tier 2,iOS,UK,17,1,1,4,0.59
7003438,CSE003438,2025-06-02T00:00:00.000Z,Inquiry,Camera offline,Camera,Chat,Closed,Tier 2,iOS,CA,17,1,1,5,1.0
7003439,CSE003439,2025-05-16T00:00:00.000Z,Inquiry,No live stream,Camera,Email,Closed,Tier 1,iOS,US,4,2,1,4,0.73
7003440,CSE003440,2025-05-19T00:00:00.000Z,Inquiry,Subscription question,Base Station,Phone,Closed,Tier 1,iOS,AU,3,1,1,4,0.76
7003441,CSE003441,2025-07-15T00:00:00.000Z,Inquiry,Base station offline,Camera,Community,Closed,Tier 2,Android,UK,14,0,1,3,0.32
7003442,CSE003442,2025-07-20T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Phone,Closed,Tier 1,Android,DE,9,2,1,5,1.0
7003443,CSE003443,2025-05-27T00:00:00.000Z,Inquiry,Camera offline,Base Station,Phone,In Progress,Tier 1,Android,DE,20,0,1,4,0.34
7003444,CSE003444,2025-06-15T00:00:00.000Z,Connectivity,App login issues,Doorbell,Phone,Closed,Tier 1,Android,UK,15,1,1,1,-0.89
7003445,CSE003445,2025-05-17T00:00:00.000Z,Account,Device setup issue,Camera,Email,Closed,Tier 2,Android,UK,18,1,1,4,0.69
7003446,CSE003446,2025-07-01T00:00:00.000Z,Functionality,App login issues,Floodlight,Chat,Closed,Tier 2,Android,AU,13,0,0,5,1.0
7003447,CSE003447,2025-05-30T00:00:00.000Z,Account,Refund request,Doorbell,Phone,Closed,Tier 1,Web,US,12,1,1,3,0.4
7003448,CSE003448,2025-06-18T00:00:00.000Z,Inquiry,Subscription question,Camera,Phone,Closed,Tier 1,Unknown,CA,17,0,1,5,1.0
7003449,CSE003449,2025-05-10T00:00:00.000Z,Inquiry,No live stream,Doorbell,Email,Closed,Tier 1,Android,AU,16,0,1,4,0.44
7003450,CSE003450,2025-05-16T00:00:00.000Z,Inquiry,Subscription question,Floodlight,Email,Closed,Tier 1,iOS,US,30,0,1,3,0.27
7003451,CSE003451,2025-06-07T00:00:00.000Z,Billing,No live stream,Floodlight,Phone,Escalated,Tier 1,iOS,CA,16,1,1,5,1.0
7003452,CSE003452,2025-05-18T00:00:00.000Z,Connectivity,Base station offline,Doorbell,Email,Closed,Tier 2,Android,UK,19,0,1,4,0.55
7003453,CSE003453,2025-07-24T00:00:00.000Z,Connectivity,Motion alerts delayed,Floodlight,Chat,Closed,Tier 1,Web,US,23,0,1,5,1.0
7003454,CSE003454,2025-05-07T00:00:00.000Z,Inquiry,Refund request,Chime,Phone,Closed,Tier 1,Unknown,UK,26,0,1,2,-0.8
7003455,CSE003455,2025-05-16T00:00:00.000Z,Inquiry,Base station offline,Base Station,Chat,Closed,Tier 1,Android,UK,15,0,0,4,0.88
7003456,CSE003456,2025-06-06T00:00:00.000Z,Connectivity,Motion alerts delayed,Floodlight,Phone,Closed,Tier 1,iOS,UK,15,1,1,5,1.0
7003457,CSE003457,2025-07-10T00:00:00.000Z,Inquiry,Base station offline,Base Station,Phone,Closed,Tier 3,Android,DE,23,1,1,5,1.0
7003458,CSE003458,2025-05-10T00:00:00.000Z,Inquiry,Base station offline,Base Station,Community,Closed,Tier 2,iOS,UK,10,0,1,3,0.56
7003459,CSE003459,2025-06-05T00:00:00.000Z,Inquiry,Refund request,Base Station,Chat,Closed,Tier 2,iOS,US,34,0,1,3,-0.4
7003460,CSE003460,2025-06-04T00:00:00.000Z,Inquiry,Subscription question,Floodlight,Phone,Closed,Tier 1,Android,CA,16,1,1,5,0.93
7003461,CSE003461,2025-06-01T00:00:00.000Z,Inquiry,Order status,Chime,Community,Closed,Tier 2,Web,US,28,1,1,5,1.0
